stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
2020-01-01,3:01:00,USA,F,41,46,Other,Signal Violation,DUI,FALSE,Vehicle Search,Ticket,FALSE,30+ Min,FALSE,UP96IG1615
2020-01-01,3:02:00,USA,M,26,33,Hispanic,Seatbelt,Signal,FALSE,Vehicle Search,Ticket,TRUE,16-30 Min,FALSE,KA46AE8526
2020-01-01,3:03:00,India,F,33,21,Other,Signal Violation,Speeding,TRUE,Frisk,Ticket,FALSE,16-30 Min,FALSE,RJ98PR9249
2020-01-01,3:04:00,USA,F,51,26,Black,Other,Speeding,TRUE,Vehicle Search,Warning,FALSE,0-15 Min,FALSE,TN53LH4633
2020-01-01,3:05:00,India,M,70,26,Asian,Seatbelt,Other,FALSE,Vehicle Search,Warning,TRUE,0-15 Min,FALSE,WB67XW6203
2020-01-01,3:06:00,USA,M,21,67,Asian,Speeding,DUI,FALSE,Vehicle Search,Warning,TRUE,30+ Min,TRUE,RJ13AK2962
2020-01-01,3:07:00,India,M,45,37,White,Other,Signal,FALSE,Vehicle Search,Ticket,FALSE,30+ Min,TRUE,MH40VK2914
2020-01-01,3:08:00,Canada,F,30,68,Asian,Drunk Driving,Seatbelt,TRUE,Vehicle Search,Arrest,FALSE,16-30 Min,TRUE,GJ12OV1732
2020-01-01,3:09:00,India,M,48,62,Black,Seatbelt,Seatbelt,TRUE,Vehicle Search,Warning,TRUE,0-15 Min,TRUE,KA75PX6384
2020-01-01,3:10:00,Canada,M,31,24,Hispanic,Speeding,Other,FALSE,None,Warning,FALSE,16-30 Min,FALSE,MH75WG4234
2020-01-01,3:11:00,USA,F,39,46,Other,Speeding,DUI,FALSE,Frisk,Ticket,FALSE,0-15 Min,FALSE,WB87BM4877
2020-01-01,3:12:00,Canada,M,70,27,Asian,Signal Violation,Signal,FALSE,Frisk,Warning,TRUE,0-15 Min,FALSE,MH94EZ7397
2020-01-01,3:13:00,USA,M,63,36,Hispanic,Signal Violation,Speeding,TRUE,None,Arrest,FALSE,0-15 Min,FALSE,UP95MS1428
2020-01-01,3:14:00,India,M,33,78,Other,Signal Violation,DUI,TRUE,Vehicle Search,Warning,FALSE,0-15 Min,TRUE,MH23CO2824
2020-01-01,3:15:00,India,F,40,73,Black,Seatbelt,Speeding,FALSE,Frisk,Ticket,TRUE,30+ Min,FALSE,KA88AL9836
2020-01-01,3:16:00,India,M,68,47,Black,Signal Violation,Speeding,FALSE,Frisk,Warning,FALSE,30+ Min,TRUE,DL59KH9314
2020-01-01,3:17:00,India,M,30,70,Hispanic,Other,Other,TRUE,None,Ticket,TRUE,0-15 Min,FALSE,KA49IW6267
2020-01-01,3:18:00,Canada,F,65,38,Other,Other,Other,TRUE,Vehicle Search,Warning,TRUE,16-30 Min,FALSE,WB56OW6709
2020-01-01,3:19:00,Canada,F,22,74,Other,Other,Other,TRUE,None,Arrest,TRUE,16-30 Min,TRUE,DL94EB8969
2020-01-01,3:20:00,USA,F,53,75,Black,Speeding,Speeding,FALSE,Frisk,Ticket,TRUE,30+ Min,TRUE,DL45KT1258
2020-01-01,3:21:00,Canada,F,28,23,White,Other,Other,TRUE,None,Warning,TRUE,30+ Min,TRUE,DL29TX8930
2020-01-01,3:22:00,Canada,M,41,19,Hispanic,Drunk Driving,DUI,TRUE,None,Warning,TRUE,0-15 Min,TRUE,KA83EL3328
2020-01-01,3:23:00,USA,M,30,69,Black,Signal Violation,Seatbelt,FALSE,Vehicle Search,Warning,TRUE,16-30 Min,FALSE,RJ38DZ6444
2020-01-01,3:24:00,India,M,66,18,Black,Seatbelt,Signal,FALSE,Vehicle Search,Ticket,TRUE,30+ Min,FALSE,RJ89JM1899
2020-01-01,3:25:00,Canada,M,27,27,Asian,Seatbelt,DUI,TRUE,Vehicle Search,Arrest,TRUE,0-15 Min,TRUE,GJ83EQ8230
2020-01-01,3:26:00,USA,F,80,50,Asian,Seatbelt,DUI,FALSE,None,Arrest,TRUE,0-15 Min,FALSE,UP38HK1712
2020-01-01,3:27:00,India,F,42,67,Black,Seatbelt,Seatbelt,FALSE,None,Arrest,TRUE,16-30 Min,FALSE,MH98TS9474
2020-01-01,3:28:00,USA,F,76,55,Other,Signal Violation,Speeding,FALSE,Frisk,Arrest,TRUE,0-15 Min,TRUE,MH19TX7252
2020-01-01,3:29:00,Canada,M,80,73,Other,Other,DUI,TRUE,None,Arrest,TRUE,30+ Min,FALSE,MH58EN5934
2020-01-01,3:30:00,Canada,M,38,56,Hispanic,Seatbelt,Signal,TRUE,Vehicle Search,Warning,TRUE,16-30 Min,FALSE,TN40GN1546
2020-01-01,3:31:00,USA,M,48,20,Black,Seatbelt,DUI,FALSE,Vehicle Search,Ticket,FALSE,0-15 Min,TRUE,GJ97ZG2462
2020-01-01,3:32:00,Canada,M,59,72,Black,Speeding,Signal,FALSE,None,Ticket,FALSE,30+ Min,TRUE,UP23IJ6278
2020-01-01,3:33:00,Canada,M,69,61,Hispanic,Other,Signal,TRUE,None,Arrest,TRUE,30+ Min,FALSE,WB35RU1995
2020-01-01,3:34:00,Canada,F,78,60,Other,Other,Speeding,TRUE,None,Ticket,FALSE,30+ Min,TRUE,TN19LS5610
2020-01-01,3:35:00,India,F,68,28,Hispanic,Speeding,Signal,FALSE,Vehicle Search,Arrest,FALSE,0-15 Min,TRUE,TN14JO6643
2020-01-01,3:36:00,USA,F,38,20,Hispanic,Drunk Driving,DUI,TRUE,Frisk,Ticket,TRUE,16-30 Min,FALSE,KA96HX2588
2020-01-01,3:37:00,India,M,74,30,Other,Speeding,DUI,FALSE,Vehicle Search,Arrest,TRUE,0-15 Min,FALSE,UP86LP5027
2020-01-01,3:38:00,USA,F,47,60,Other,Drunk Driving,Signal,TRUE,Vehicle Search,Ticket,FALSE,30+ Min,FALSE,TN93EJ9801
2020-01-01,3:39:00,Canada,F,29,65,Asian,Speeding,DUI,TRUE,Vehicle Search,Ticket,TRUE,0-15 Min,FALSE,DL85ST1964
2020-01-01,3:40:00,India,M,34,48,Asian,Speeding,DUI,TRUE,Vehicle Search,Ticket,FALSE,30+ Min,TRUE,DL44KB7294
2020-01-01,3:41:00,India,F,45,39,Hispanic,Drunk Driving,Seatbelt,TRUE,Frisk,Warning,TRUE,16-30 Min,FALSE,WB55EX9991
2020-01-01,3:42:00,Canada,M,51,73,Other,Other,Signal,TRUE,Vehicle Search,Arrest,FALSE,16-30 Min,FALSE,KA71AI5080
2020-01-01,3:43:00,Canada,F,23,70,Hispanic,Other,Speeding,FALSE,Frisk,Warning,FALSE,16-30 Min,TRUE,WB66NN1675
2020-01-01,3:44:00,USA,M,45,46,Asian,Other,Speeding,TRUE,Frisk,Warning,FALSE,16-30 Min,TRUE,GJ13BL1614
2020-01-01,3:45:00,USA,F,57,80,White,Seatbelt,Signal,FALSE,None,Ticket,TRUE,30+ Min,TRUE,KA43RO5367
2020-01-01,3:46:00,USA,M,58,66,Other,Drunk Driving,Seatbelt,TRUE,Vehicle Search,Warning,FALSE,30+ Min,TRUE,KA99FD5112
2020-01-01,3:47:00,Canada,M,69,25,White,Other,Speeding,TRUE,None,Arrest,TRUE,30+ Min,FALSE,KA36PV1535
2020-01-01,3:48:00,India,F,26,54,Hispanic,Signal Violation,Other,TRUE,Vehicle Search,Ticket,TRUE,30+ Min,FALSE,WB34LT9632
2020-01-01,3:49:00,USA,M,48,28,Hispanic,Drunk Driving,DUI,TRUE,None,Arrest,FALSE,30+ Min,FALSE,UP74PH1313
2020-01-01,3:50:00,Canada,F,53,28,Black,Signal Violation,Speeding,FALSE,Vehicle Search,Warning,TRUE,30+ Min,FALSE,UP37TK9974
2020-01-01,3:51:00,USA,F,26,49,Asian,Signal Violation,Other,TRUE,Frisk,Warning,TRUE,30+ Min,TRUE,MH14DN5198
2020-01-01,3:52:00,Canada,M,78,75,Other,Drunk Driving,Other,FALSE,Vehicle Search,Arrest,FALSE,16-30 Min,FALSE,UP47GN1642
2020-01-01,3:53:00,India,M,61,32,White,Speeding,Speeding,FALSE,Vehicle Search,Arrest,TRUE,0-15 Min,TRUE,MH94LA2232
2020-01-01,3:54:00,India,F,69,31,Hispanic,Signal Violation,Other,TRUE,None,Warning,FALSE,16-30 Min,TRUE,KA58DA6126
2020-01-01,3:55:00,Canada,M,59,24,Asian,Signal Violation,Seatbelt,TRUE,Frisk,Ticket,TRUE,30+ Min,FALSE,DL97FL6698
2020-01-01,3:56:00,USA,F,59,29,Black,Signal Violation,Speeding,FALSE,Vehicle Search,Ticket,FALSE,16-30 Min,FALSE,WB41SB3576
2020-01-01,3:57:00,Canada,F,43,60,Black,Drunk Driving,DUI,TRUE,Vehicle Search,Ticket,TRUE,0-15 Min,TRUE,TN99NM4840
2020-01-01,3:58:00,Canada,M,69,76,Hispanic,Other,DUI,FALSE,Frisk,Ticket,FALSE,30+ Min,FALSE,DL22HG9859
2020-01-01,3:59:00,USA,F,67,40,Black,Signal Violation,Speeding,FALSE,Vehicle Search,Warning,TRUE,30+ Min,TRUE,GJ85GT7600
2020-01-01,4:00:00,Canada,F,60,41,Other,Other,Speeding,TRUE,Vehicle Search,Ticket,TRUE,16-30 Min,FALSE,TN86AR4726
2020-01-01,4:01:00,India,M,60,43,Black,Drunk Driving,DUI,TRUE,Vehicle Search,Arrest,TRUE,30+ Min,TRUE,RJ37QS4808
2020-01-01,4:02:00,India,F,48,70,White,Signal Violation,DUI,FALSE,Frisk,Arrest,FALSE,16-30 Min,TRUE,KA28QC5221
2020-01-01,4:03:00,Canada,M,32,35,Hispanic,Seatbelt,Seatbelt,TRUE,None,Arrest,TRUE,30+ Min,TRUE,WB13OL8688
2020-01-01,4:04:00,USA,M,29,45,Black,Drunk Driving,DUI,FALSE,Frisk,Ticket,TRUE,16-30 Min,FALSE,DL84GM8616
2020-01-01,4:05:00,India,M,64,80,White,Drunk Driving,Signal,FALSE,Frisk,Ticket,TRUE,0-15 Min,TRUE,WB62DR6062
2020-01-01,4:06:00,Canada,M,52,28,Hispanic,Speeding,DUI,FALSE,Vehicle Search,Ticket,TRUE,30+ Min,TRUE,TN67XP3354
2020-01-01,4:07:00,Canada,M,69,27,White,Drunk Driving,Signal,TRUE,None,Arrest,FALSE,30+ Min,FALSE,KA57GR1125
2020-01-01,4:08:00,USA,F,68,78,White,Other,Speeding,FALSE,None,Warning,TRUE,16-30 Min,FALSE,MH45VP3657
2020-01-01,4:09:00,Canada,M,33,72,Asian,Speeding,Signal,FALSE,None,Ticket,FALSE,30+ Min,TRUE,WB79LI5330
2020-01-01,4:10:00,Canada,F,72,47,White,Other,Signal,TRUE,None,Arrest,FALSE,30+ Min,TRUE,WB16HT7692
2020-01-01,4:11:00,India,M,48,29,White,Speeding,Speeding,FALSE,Vehicle Search,Ticket,FALSE,30+ Min,TRUE,WB49DO8287
2020-01-01,4:12:00,Canada,F,65,34,Asian,Signal Violation,Seatbelt,TRUE,None,Ticket,FALSE,0-15 Min,FALSE,DL96UF9389
2020-01-01,4:13:00,Canada,F,18,77,White,Other,Other,FALSE,Frisk,Arrest,TRUE,16-30 Min,TRUE,MH25IC2782
2020-01-01,4:14:00,India,F,56,20,White,Drunk Driving,Speeding,FALSE,Frisk,Ticket,TRUE,30+ Min,TRUE,WB82MJ6171
2020-01-01,4:15:00,USA,M,36,70,Other,Other,Seatbelt,TRUE,Frisk,Arrest,TRUE,0-15 Min,FALSE,DL72GU8258
2020-01-01,4:16:00,USA,M,66,59,Asian,Signal Violation,Other,FALSE,Vehicle Search,Arrest,TRUE,0-15 Min,TRUE,UP49YS1166
2020-01-01,4:17:00,India,F,26,26,Black,Other,DUI,TRUE,Vehicle Search,Arrest,FALSE,16-30 Min,FALSE,TN93OD1532
2020-01-01,4:18:00,India,F,57,68,Black,Other,Signal,TRUE,Frisk,Ticket,TRUE,16-30 Min,TRUE,GJ28EG1888
2020-01-01,4:19:00,Canada,M,71,53,Black,Signal Violation,DUI,FALSE,Vehicle Search,Arrest,TRUE,0-15 Min,TRUE,KA60SI3876
2020-01-01,4:20:00,Canada,F,21,43,Asian,Seatbelt,Signal,TRUE,None,Arrest,TRUE,16-30 Min,TRUE,UP43NB3095
2020-01-01,4:21:00,India,F,77,47,Black,Drunk Driving,Signal,FALSE,None,Arrest,FALSE,16-30 Min,TRUE,MH38TR4631
2020-01-01,4:22:00,Canada,F,72,23,Hispanic,Speeding,Seatbelt,TRUE,Frisk,Ticket,FALSE,30+ Min,TRUE,GJ72ZP7972
2020-01-01,4:23:00,Canada,F,54,56,Hispanic,Other,DUI,FALSE,Frisk,Warning,TRUE,0-15 Min,FALSE,DL37PA6936
2020-01-01,4:24:00,Canada,M,66,42,Black,Signal Violation,DUI,FALSE,None,Warning,TRUE,16-30 Min,FALSE,UP17IB7858
2020-01-01,4:25:00,India,F,48,59,White,Drunk Driving,Signal,TRUE,Vehicle Search,Warning,TRUE,16-30 Min,TRUE,DL65NT6558
2020-01-01,4:26:00,USA,F,65,22,Other,Drunk Driving,Seatbelt,FALSE,None,Arrest,FALSE,16-30 Min,FALSE,TN65FL1277
2020-01-01,4:27:00,India,M,66,27,Hispanic,Seatbelt,Signal,FALSE,Frisk,Warning,TRUE,30+ Min,FALSE,WB87EX7190
2020-01-01,4:28:00,USA,F,24,61,White,Signal Violation,Seatbelt,FALSE,Frisk,Ticket,TRUE,0-15 Min,FALSE,MH38XN5395
2020-01-01,4:29:00,USA,M,50,41,Black,Drunk Driving,DUI,TRUE,Vehicle Search,Ticket,FALSE,16-30 Min,FALSE,GJ61ST9539
2020-01-01,4:30:00,India,F,62,31,Other,Speeding,Signal,TRUE,None,Warning,FALSE,0-15 Min,TRUE,MH44HQ9555
2020-01-01,4:31:00,USA,M,33,75,White,Seatbelt,Speeding,FALSE,None,Arrest,TRUE,16-30 Min,FALSE,WB52ZL9214
2020-01-01,4:32:00,Canada,M,39,53,Asian,Signal Violation,Signal,TRUE,Vehicle Search,Arrest,FALSE,16-30 Min,FALSE,WB62MN8164
2020-01-01,4:33:00,India,F,50,77,White,Seatbelt,Seatbelt,FALSE,Vehicle Search,Warning,TRUE,30+ Min,TRUE,RJ51BO9704
2020-01-01,4:34:00,USA,F,29,23,Asian,Other,DUI,TRUE,Frisk,Ticket,FALSE,16-30 Min,FALSE,TN91QY3901
2020-01-01,4:35:00,India,M,47,52,Asian,Other,Signal,FALSE,Frisk,Arrest,TRUE,30+ Min,TRUE,WB79DJ1324
2020-01-01,4:36:00,Canada,M,78,77,Black,Signal Violation,DUI,TRUE,Vehicle Search,Ticket,FALSE,0-15 Min,FALSE,TN53CZ7203
2020-01-01,4:37:00,USA,F,54,52,Black,Other,Speeding,FALSE,Frisk,Ticket,TRUE,0-15 Min,FALSE,MH44PT6349
2020-01-01,4:38:00,USA,M,53,65,Black,Speeding,DUI,TRUE,Frisk,Ticket,TRUE,0-15 Min,TRUE,DL98VY4919
2020-01-01,4:39:00,India,F,35,27,Other,Seatbelt,DUI,TRUE,None,Ticket,TRUE,30+ Min,FALSE,DL78JZ4639
2020-01-01,4:40:00,Canada,F,77,78,Other,Drunk Driving,Signal,FALSE,None,Warning,FALSE,16-30 Min,FALSE,TN66RP4558
2020-01-01,4:41:00,India,M,72,27,Black,Speeding,Speeding,TRUE,Vehicle Search,Ticket,TRUE,30+ Min,TRUE,DL97RO8146
2020-01-01,4:42:00,India,M,75,38,White,Other,Other,FALSE,Frisk,Warning,FALSE,0-15 Min,FALSE,TN48XS2683
2020-01-01,4:43:00,Canada,M,27,62,Asian,Speeding,Signal,FALSE,Frisk,Ticket,FALSE,16-30 Min,TRUE,UP57YP8070
2020-01-01,4:44:00,Canada,F,41,63,Other,Seatbelt,Other,TRUE,None,Ticket,FALSE,16-30 Min,FALSE,GJ67OD6049
2020-01-01,4:45:00,USA,M,55,22,Other,Other,Other,TRUE,Vehicle Search,Warning,TRUE,0-15 Min,FALSE,WB20ZZ8884
2020-01-01,4:46:00,Canada,F,68,45,Black,Signal Violation,Other,FALSE,Frisk,Arrest,TRUE,16-30 Min,TRUE,KA28SK2938
2020-01-01,4:47:00,India,F,35,63,White,Speeding,Speeding,TRUE,None,Warning,TRUE,30+ Min,TRUE,TN27KY7663
2020-01-01,4:48:00,USA,M,31,39,Other,Seatbelt,Other,FALSE,None,Arrest,TRUE,16-30 Min,TRUE,RJ72MO9356
2020-01-01,4:49:00,India,F,64,75,Hispanic,Signal Violation,Speeding,FALSE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,GJ97RX3874
2020-01-01,4:50:00,Canada,F,38,44,White,Other,Other,TRUE,Frisk,Ticket,TRUE,0-15 Min,FALSE,GJ30ZH8011
2020-01-01,4:51:00,Canada,M,36,67,White,Drunk Driving,Other,FALSE,Frisk,Warning,FALSE,16-30 Min,FALSE,GJ64ES6938
2020-01-01,4:52:00,USA,F,23,64,Other,Signal Violation,DUI,TRUE,Frisk,Arrest,FALSE,30+ Min,FALSE,UP47JU8417
2020-01-01,4:53:00,USA,F,66,55,Other,Other,Seatbelt,FALSE,None,Ticket,TRUE,0-15 Min,TRUE,GJ16OT5388
2020-01-01,4:54:00,USA,F,51,25,Other,Seatbelt,Seatbelt,FALSE,Frisk,Arrest,TRUE,0-15 Min,FALSE,UP29QZ8801
2020-01-01,4:55:00,USA,F,49,79,White,Drunk Driving,Speeding,TRUE,None,Arrest,FALSE,16-30 Min,FALSE,RJ10ON2838
2020-01-01,4:56:00,USA,M,78,75,Other,Signal Violation,DUI,FALSE,None,Arrest,FALSE,16-30 Min,TRUE,MH60YT9219
2020-01-01,4:57:00,India,M,74,52,Hispanic,Other,Speeding,FALSE,None,Warning,FALSE,16-30 Min,TRUE,WB56HR5036
2020-01-01,4:58:00,Canada,F,75,24,White,Signal Violation,DUI,TRUE,None,Ticket,FALSE,16-30 Min,TRUE,UP53QP9194
2020-01-01,4:59:00,USA,M,78,21,Asian,Other,Other,TRUE,None,Arrest,TRUE,30+ Min,TRUE,RJ76OT2085
2020-01-01,5:00:00,USA,M,50,59,Black,Signal Violation,Other,FALSE,None,Arrest,FALSE,16-30 Min,FALSE,TN54ER6598
2020-01-01,5:01:00,Canada,M,56,60,Asian,Signal Violation,Other,TRUE,Vehicle Search,Ticket,TRUE,0-15 Min,TRUE,WB87MQ4025
2020-01-01,5:02:00,India,M,75,48,Hispanic,Speeding,Signal,FALSE,Frisk,Warning,FALSE,30+ Min,TRUE,DL53IW9847
2020-01-01,5:03:00,India,M,22,21,White,Other,DUI,FALSE,None,Warning,TRUE,30+ Min,TRUE,RJ76HU7006
2020-01-01,5:04:00,USA,F,48,33,Black,Drunk Driving,Signal,TRUE,None,Warning,TRUE,16-30 Min,TRUE,GJ42DQ9331
2020-01-01,5:05:00,India,F,68,50,Black,Other,Seatbelt,FALSE,Vehicle Search,Arrest,TRUE,16-30 Min,FALSE,TN65EW9869
2020-01-01,5:06:00,India,M,43,61,Asian,Drunk Driving,Seatbelt,FALSE,Frisk,Warning,FALSE,16-30 Min,TRUE,RJ93NL9510
2020-01-01,5:07:00,USA,M,50,48,White,Speeding,DUI,FALSE,Frisk,Arrest,FALSE,30+ Min,FALSE,TN33TJ9236
2020-01-01,5:08:00,Canada,M,31,20,Asian,Signal Violation,Speeding,TRUE,None,Ticket,TRUE,30+ Min,FALSE,MH49YW4058
2020-01-01,5:09:00,India,F,25,45,White,Signal Violation,Other,FALSE,None,Ticket,TRUE,16-30 Min,TRUE,TN97UL3798
2020-01-01,5:10:00,Canada,F,80,44,Black,Seatbelt,Speeding,TRUE,Frisk,Arrest,FALSE,0-15 Min,FALSE,DL42LK3340
2020-01-01,5:11:00,India,F,49,52,Other,Drunk Driving,Other,FALSE,None,Arrest,FALSE,16-30 Min,TRUE,GJ97FK2050
2020-01-01,5:12:00,India,F,31,34,Other,Speeding,Other,FALSE,None,Ticket,TRUE,16-30 Min,TRUE,GJ88BS2219
2020-01-01,5:13:00,India,M,76,73,Other,Speeding,Speeding,FALSE,Frisk,Arrest,TRUE,0-15 Min,TRUE,KA53EU7053
2020-01-01,5:14:00,Canada,M,74,59,Black,Other,Speeding,TRUE,Frisk,Arrest,TRUE,0-15 Min,TRUE,GJ83HI8377
2020-01-01,5:15:00,Canada,M,30,60,Asian,Other,Signal,FALSE,Vehicle Search,Ticket,TRUE,16-30 Min,TRUE,KA76UK3720
2020-01-01,5:16:00,USA,M,40,80,Black,Other,Speeding,TRUE,None,Ticket,FALSE,30+ Min,TRUE,DL17FF3651
2020-01-01,5:17:00,Canada,M,41,73,Hispanic,Speeding,Seatbelt,TRUE,Frisk,Warning,FALSE,30+ Min,FALSE,UP96GJ4175
2020-01-01,5:18:00,India,F,79,40,Hispanic,Speeding,Speeding,TRUE,None,Arrest,FALSE,16-30 Min,TRUE,RJ56RF6286
2020-01-01,5:19:00,Canada,M,28,62,Other,Speeding,Signal,FALSE,None,Arrest,FALSE,30+ Min,TRUE,RJ40MV5521
2020-01-01,5:20:00,USA,F,27,32,Black,Speeding,Signal,FALSE,None,Ticket,FALSE,0-15 Min,FALSE,KA22FH2791
2020-01-01,5:21:00,USA,F,66,57,White,Drunk Driving,DUI,TRUE,None,Arrest,TRUE,30+ Min,FALSE,UP19KG8068
2020-01-01,5:22:00,Canada,M,21,61,White,Speeding,DUI,FALSE,None,Arrest,TRUE,0-15 Min,FALSE,KA37BS3637
2020-01-01,5:23:00,USA,M,29,18,Asian,Signal Violation,Signal,TRUE,None,Warning,FALSE,0-15 Min,TRUE,RJ42PE8851
2020-01-01,5:24:00,USA,F,35,41,Asian,Seatbelt,DUI,FALSE,None,Ticket,TRUE,0-15 Min,TRUE,GJ26UO2704
2020-01-01,5:25:00,Canada,M,22,55,Hispanic,Seatbelt,DUI,TRUE,Vehicle Search,Warning,TRUE,16-30 Min,FALSE,UP21EI2271
2020-01-01,5:26:00,USA,M,20,34,Asian,Other,DUI,FALSE,None,Warning,FALSE,16-30 Min,FALSE,RJ91FW6025
2020-01-01,5:27:00,USA,F,74,54,White,Speeding,Seatbelt,TRUE,Frisk,Ticket,TRUE,16-30 Min,FALSE,KA72HP4878
2020-01-01,5:28:00,India,M,31,79,White,Speeding,Signal,FALSE,None,Warning,FALSE,30+ Min,FALSE,RJ79YB6659
2020-01-01,5:29:00,Canada,M,22,74,Hispanic,Drunk Driving,Speeding,TRUE,Frisk,Ticket,FALSE,30+ Min,TRUE,MH36DT1001
2020-01-01,5:30:00,Canada,M,60,65,White,Seatbelt,DUI,TRUE,Frisk,Ticket,FALSE,0-15 Min,FALSE,RJ92NC6731
2020-01-01,5:31:00,India,M,19,41,Other,Speeding,DUI,FALSE,Vehicle Search,Warning,FALSE,0-15 Min,TRUE,MH50JB7304
2020-01-01,5:32:00,Canada,F,19,65,Other,Other,Signal,TRUE,None,Arrest,FALSE,0-15 Min,FALSE,RJ82PR5364
2020-01-01,5:33:00,Canada,M,19,21,Black,Other,DUI,TRUE,Vehicle Search,Warning,TRUE,16-30 Min,FALSE,TN54AS1754
2020-01-01,5:34:00,Canada,M,18,78,Hispanic,Other,DUI,FALSE,Vehicle Search,Arrest,FALSE,30+ Min,TRUE,RJ84EC9719
2020-01-01,5:35:00,Canada,M,66,52,Hispanic,Drunk Driving,Speeding,FALSE,Frisk,Arrest,FALSE,30+ Min,TRUE,MH20EU5653
2020-01-01,5:36:00,India,F,26,18,Other,Seatbelt,Other,FALSE,Vehicle Search,Warning,TRUE,0-15 Min,TRUE,DL50AV9470
2020-01-01,5:37:00,India,M,38,34,Hispanic,Other,DUI,TRUE,Vehicle Search,Arrest,TRUE,30+ Min,TRUE,TN80EC3493
2020-01-01,5:38:00,Canada,F,73,44,Asian,Drunk Driving,Other,TRUE,Frisk,Arrest,FALSE,0-15 Min,FALSE,DL51YT2177
2020-01-01,5:39:00,USA,F,30,28,White,Speeding,Signal,FALSE,Frisk,Warning,TRUE,0-15 Min,TRUE,UP28CQ2027
2020-01-01,5:40:00,USA,M,22,59,Hispanic,Speeding,Other,FALSE,Frisk,Arrest,FALSE,30+ Min,FALSE,KA94YR1672
2020-01-01,5:41:00,USA,M,57,77,Hispanic,Drunk Driving,Speeding,TRUE,Vehicle Search,Ticket,TRUE,30+ Min,TRUE,DL94NN8498
2020-01-01,5:42:00,India,F,67,26,Black,Other,Speeding,TRUE,None,Warning,FALSE,0-15 Min,TRUE,MH84JV6781
2020-01-01,5:43:00,Canada,F,38,70,Asian,Speeding,Other,TRUE,None,Arrest,FALSE,16-30 Min,TRUE,MH88JM5955
2020-01-01,5:44:00,Canada,M,51,72,Black,Other,DUI,FALSE,None,Warning,FALSE,0-15 Min,TRUE,RJ12MT9553
2020-01-01,5:45:00,Canada,F,58,22,Other,Drunk Driving,Other,FALSE,Frisk,Ticket,FALSE,30+ Min,FALSE,RJ20KJ6898
2020-01-01,5:46:00,USA,F,22,69,Black,Other,DUI,FALSE,None,Arrest,TRUE,30+ Min,FALSE,MH20AH5416
2020-01-01,5:47:00,Canada,M,30,53,White,Signal Violation,Signal,TRUE,Frisk,Warning,FALSE,30+ Min,TRUE,WB43FR1163
2020-01-01,5:48:00,India,M,34,49,Other,Drunk Driving,Speeding,FALSE,Vehicle Search,Warning,FALSE,0-15 Min,TRUE,MH25BA3123
2020-01-01,5:49:00,USA,M,28,38,Other,Speeding,Speeding,FALSE,Vehicle Search,Arrest,FALSE,0-15 Min,TRUE,UP47MO4216
2020-01-01,5:50:00,USA,F,68,50,White,Drunk Driving,DUI,TRUE,None,Arrest,FALSE,30+ Min,TRUE,KA71UD4560
2020-01-01,5:51:00,India,M,79,73,Hispanic,Drunk Driving,DUI,FALSE,Frisk,Warning,FALSE,16-30 Min,FALSE,UP59BR8058
2020-01-01,5:52:00,USA,F,58,63,Black,Signal Violation,Speeding,TRUE,None,Arrest,FALSE,16-30 Min,FALSE,RJ83NY4630
2020-01-01,5:53:00,Canada,M,43,57,White,Speeding,Seatbelt,FALSE,None,Ticket,TRUE,0-15 Min,FALSE,WB52GW4884
2020-01-01,5:54:00,Canada,F,41,24,Asian,Drunk Driving,Seatbelt,TRUE,Vehicle Search,Arrest,TRUE,16-30 Min,FALSE,WB54EZ7632
2020-01-01,5:55:00,India,F,46,35,Hispanic,Speeding,DUI,FALSE,None,Ticket,TRUE,0-15 Min,FALSE,TN93QM6849
2020-01-01,5:56:00,India,F,66,40,White,Speeding,Speeding,FALSE,Vehicle Search,Warning,TRUE,16-30 Min,TRUE,GJ62MP8166
2020-01-01,5:57:00,India,M,24,73,White,Drunk Driving,Speeding,TRUE,Vehicle Search,Warning,FALSE,30+ Min,FALSE,UP49JS7418
2020-01-01,5:58:00,India,F,31,25,White,Signal Violation,DUI,TRUE,None,Ticket,FALSE,16-30 Min,TRUE,TN16WO9369
2020-01-01,5:59:00,USA,F,26,68,Black,Drunk Driving,DUI,FALSE,Frisk,Arrest,FALSE,0-15 Min,FALSE,MH96FT8307
2020-01-01,6:00:00,India,M,19,38,White,Other,Other,FALSE,Frisk,Warning,TRUE,0-15 Min,FALSE,MH16ZV7491
2020-01-01,6:01:00,Canada,F,45,34,Hispanic,Drunk Driving,Speeding,TRUE,Vehicle Search,Warning,FALSE,30+ Min,TRUE,DL40EE6614
2020-01-01,6:02:00,India,F,54,23,Other,Other,Signal,FALSE,Frisk,Arrest,FALSE,30+ Min,TRUE,GJ87YX4950
2020-01-01,6:03:00,Canada,M,34,38,White,Drunk Driving,Signal,TRUE,None,Ticket,TRUE,0-15 Min,TRUE,MH70YE9712
2020-01-01,6:04:00,Canada,F,45,45,White,Drunk Driving,Other,FALSE,Frisk,Ticket,TRUE,16-30 Min,FALSE,DL24IV8389
